url,earliest
https://www.opentable.com/craft-new-york,1/6/2006
https://www.opentable.com/calle-ocho,10/20/2003
https://www.opentable.com/r/irvington-new-york,2/1/2011
https://www.opentable.com/r/marseille-new-york,1/27/2006
https://www.opentable.com/r/north-square-new-york,8/19/2004
https://www.opentable.com/oceana,11/16/2002
https://www.opentable.com/molyvos,8/17/2004
https://www.opentable.com/r/utsav-indian-bar-and-grill-new-york,3/29/2006
https://www.opentable.com/one-if-by-land-two-if-by-sea,1/11/2003
https://www.opentable.com/r/bottino-new-york,8/27/2007
https://www.opentable.com/sapphire,4/13/2007
https://www.opentable.com/r/cotto-nyc-new-york,7/14/2021
https://www.opentable.com/r/lower-east-new-york,
https://www.opentable.com/r/pineapple-club-new-york,6/26/2020
https://www.opentable.com/r/skorpios-new-york,7/14/2021
https://www.opentable.com/r/buddha-bar-restaurant-new-york,7/16/2021
https://www.opentable.com/r/iris-new-york,4/23/2021
https://www.opentable.com/r/burger-and-lobster-bryant-park-new-york-2,7/2/2021
https://www.opentable.com/r/salt-mediterranean-new-york,
https://www.opentable.com/r/terravita-new-york,7/13/2021
https://www.opentable.com/r/accent-new-york,
https://www.opentable.com/r/pekarna-new-york,
https://www.opentable.com/r/dagon-new-york,2/14/2021
https://www.opentable.com/r/holiday-cocktail-lounge-new-york,1/8/2021
https://www.opentable.com/r/blue-ribbon-sushi-bar-and-grill-new-york,8/5/2020
https://www.opentable.com/r/set-les-new-york,1/22/2021
https://www.opentable.com/r/cove-lounge-new-york,3/27/2021
https://www.opentable.com/r/loopy-doopy-rooftop-bar-new-york,5/21/2021
https://www.opentable.com/r/art-soho-new-york,7/3/2020
https://www.opentable.com/jane,9/13/2007
https://www.opentable.com/r/mocha-red-new-york,6/29/2021
https://www.opentable.com/r/maisonetta-bronx,11/8/2020
https://www.opentable.com/r/mama-sushi-bronx,7/23/2020
https://www.opentable.com/r/suyo-gastrofusion-bronx,11/30/2018
https://www.opentable.com/r/the-waterfront-nyc-bronx-new-york,6/3/2018
https://www.opentable.com/r/vistamar-bronx,1/27/2018
https://www.opentable.com/r/enzos-of-williamsbridge-bronx,2/16/2020
https://www.opentable.com/r/da-franco-and-tonys-ristorante-bronx,11/26/2016
https://www.opentable.com/robertos-restaurant-bronx,4/8/2015
https://www.opentable.com/marios-restaurant-arthur-ave,3/29/2013
https://www.opentable.com/audi-club-yankee-stadium,7/27/2012
https://www.opentable.com/nyy-steak-yankee-stadium,4/13/2012
https://www.opentable.com/r/icehouse-italian-waterfront-restaurant-new-york,6/8/2011
https://www.opentable.com/r/addeos-of-the-bronx,
https://www.opentable.com/r/shanghai-red-bronx,8/8/2020
https://www.opentable.com/r/ajo-and-oregano-restaurant-new-york,2/29/2020
https://www.opentable.com/r/emilias-restaurant-bronx-2,2/7/2020
https://www.opentable.com/r/arthur-avenue-fiasco-bronx,1/11/2020
https://www.opentable.com/r/american-grill-bronx-2,
https://www.opentable.com/r/evo-cocktail-lounge-bottle-service-bookings-brinx,
https://www.opentable.com/r/evo-restaurant-and-cocktail-lounge-bronx,11/22/2019
https://www.opentable.com/r/st-anns-cafe-bronx,
https://www.opentable.com/r/fontenova-spanish-and-mexican-tapas-bronx,6/15/2019
https://www.opentable.com/r/yukka-latin-bistro-bronx,3/16/2019
https://www.opentable.com/r/casa-del-mar-bronx,1/26/2019
https://www.opentable.com/r/inine-bistro-bronx,12/23/2018
https://www.opentable.com/r/mott-haven-bar-and-grill-bronx,4/22/2018
https://www.opentable.com/r/casa-restaurant-and-lounge-inc-bronx,2/27/2018
https://www.opentable.com/r/san-gennaro-bronx,11/4/2018
https://www.opentable.com/r/patsys-pizzeria-bronx,3/31/2019
https://www.opentable.com/r/red-lobster-bronx,12/29/2018
https://www.opentable.com/r/di-como-restaurant-bronx,9/21/2018
https://www.opentable.com/hudson-garden-grill-at-the-new-york-botanical-garden,4/14/2015
https://www.opentable.com/hard-rock-cafe-yankee-stadium,9/2/2014
https://www.opentable.com/r/jakes-steakhouse-bronx,5/15/2008
https://www.opentable.com/r/rosas-at-park-bronx,7/18/2021
https://www.opentable.com/r/ruta-oaxaca-mexican-cuisine-queens,2/13/2021
https://www.opentable.com/r/the-beast-next-door-long-island-city,4/14/2021
https://www.opentable.com/r/neirs-tavern-woodhaven,3/6/2021
https://www.opentable.com/r/the-chefs-table-116-rockaway-park,3/20/2021
https://www.opentable.com/il-falco-restaurant,10/24/2015
https://www.opentable.com/r/eternity-the-flavor-library-kew-gardens,
https://www.opentable.com/r/dylans-forest-hills,
https://www.opentable.com/r/gula-new-york,7/17/2021
https://www.opentable.com/agora-taverna-forest-hills,1/23/2015
https://www.opentable.com/r/the-cuban-bayside,11/4/2020
https://www.opentable.com/r/bar-marseille-arverne,10/2/2020
https://www.opentable.com/r/white-radish-forest-hills,9/3/2020
https://www.opentable.com/r/hatfields-bayside,6/26/2020
https://www.opentable.com/r/fogo-de-chao-brazilian-steakhouse-long-island-carle-place,12/18/2019
https://www.opentable.com/r/bistro-eloise-east-elmhurst,12/1/2019
https://www.opentable.com/r/rice-x-beans-woodside,3/16/2019
https://www.opentable.com/r/amylos-astoria,1/8/2019
https://www.opentable.com/r/romeos-italian-restaurant-jackson-heights,11/15/2018
https://www.opentable.com/r/marias-mediterranean-bayside,8/18/2018
https://www.opentable.com/r/akrotiri-seafood-taverna-astoria,3/17/2018
https://www.opentable.com/r/numero-28-pizzeria-and-bar-forest-hills,2/17/2018
https://www.opentable.com/r/shaking-crab-flushing,8/24/2019
https://www.opentable.com/r/queens-room-astoria,1/27/2018
https://www.opentable.com/r/guantanamera-forest-hills-queens,12/17/2017
https://www.opentable.com/r/luna-asian-bistro-and-rooftop-lounge-astoria,12/3/2017
https://www.opentable.com/r/pronto-pizza-astoria-2,
https://www.opentable.com/r/blend-astoria,1/27/2017
https://www.opentable.com/r/basil-brick-oven-pizza-astoria,8/26/2016
https://www.opentable.com/r/cream-ridgewood-glendale,8/24/2018
https://www.opentable.com/sangaritas,12/31/2015
https://www.opentable.com/papazzio-italian-restaurant,11/17/2015
https://www.opentable.com/dionysos-restaurant,1/7/2016
https://www.opentable.com/vista-sky-lounge,6/20/2015
https://www.opentable.com/r/via-vai-astoria,8/17/2014
https://www.opentable.com/victory-garden-cafe,4/13/2014
https://www.opentable.com/r/blend-on-the-water-long-island-city,1/1/2014
https://www.opentable.com/madera-cuban-grill,8/13/2012
https://www.opentable.com/psari,7/12/2015
https://www.opentable.com/aliada-restaurant,5/18/2012
https://www.opentable.com/blend,4/7/2012
https://www.opentable.com/la-vigna-restaurant-and-bar,4/9/2011
https://www.opentable.com/saffron-restaurant,2/14/2011
https://www.opentable.com/magna-restaurant,3/13/2011
https://www.opentable.com/marbella-restaurant,12/12/2010
https://www.opentable.com/shi,1/15/2010
https://www.opentable.com/r/vetro-by-russos-on-the-bay-howard-beach,11/5/2009
https://www.opentable.com/christos-steak-house,9/10/2006
https://www.opentable.com/r/c-kew-gardens,7/11/2021
https://www.opentable.com/r/sushi-on-me-jackson-heights,7/3/2021
https://www.opentable.com/r/michaels-restaurant-astoria-2,
https://www.opentable.com/r/brazilian-grill-queens,4/14/2021
https://www.opentable.com/r/kampai-hibachi-queens,5/5/2021
https://www.opentable.com/r/maiella-lic-long-island-city-2,6/9/2015
https://www.opentable.com/r/abbas-italian-steaks-and-chops-howard-beach,10/24/2020
https://www.opentable.com/r/chingri-restaurant-astoria,3/27/2021
https://www.opentable.com/r/dive-bar-lic-long-island-city,10/3/2020
https://www.opentable.com/r/antuns-the-restaurant-an-american-bistro-queens-village,7/9/2020
https://www.opentable.com/r/bocconcini-restaurant-little-neck,
https://www.opentable.com/r/senso-unico-restaurant-sunnyside,3/13/2020
https://www.opentable.com/r/r40-long-island-city,2/14/2020
https://www.opentable.com/r/papas-kitchen-jackson-heights,
https://www.opentable.com/r/american-brass-long-island-city,3/13/2020
https://www.opentable.com/r/fusion-kebab-house-long-island-city,
https://www.opentable.com/r/mansion-supper-club-astoria,1/17/2020
https://www.opentable.com/r/rice-k-astoria,
https://www.opentable.com/r/bareburger-astoria-3,1/8/2020
https://www.opentable.com/r/bareburger-forest-hills,11/6/2019
https://www.opentable.com/r/patrizias-of-maspeth,8/17/2019
https://www.opentable.com/bourbon-street-bayside,3/12/2011
https://www.opentable.com/r/luzzos-lic-napoletana-pizza-and-wine-bar-long-island-city,6/23/2019
https://www.opentable.com/r/boteko-nyc-astoria,6/27/2019
https://www.opentable.com/r/mojo-restaurant-forest-hills,6/6/2019
https://www.opentable.com/r/mama-pio-maspeth,6/16/2019
https://www.opentable.com/r/arcadia-bar-and-kitchen-astora,6/2/2019
https://www.opentable.com/r/hangar-astoria,8/25/2019
https://www.opentable.com/r/bamboo-ya-forest-hills,2/22/2019
https://www.opentable.com/r/brothers-taverna-astoria,9/1/2019
https://www.opentable.com/r/skinnys-cantina-lic-long-island-city,1/26/2019
https://www.opentable.com/r/rimtin-mediterranean-restaurant-forest-hills,11/17/2018
https://www.opentable.com/r/levante-long-island-city,6/7/2018
https://www.opentable.com/r/tikka-indian-grill-astoria,4/1/2018
https://www.opentable.com/r/tikka-indian-grill-kew-gardens,4/21/2018
https://www.opentable.com/r/el-mero-mero-astoria,1/19/2018
https://www.opentable.com/r/beans-and-lager-astoria,4/20/2018
https://www.opentable.com/r/awang-kitchen-elmhurst,5/12/2018
https://www.opentable.com/r/a-churrasqueira-restaurant-and-bar-jamaica,4/21/2018
https://www.opentable.com/r/the-trestle-astoria,11/5/2017
https://www.opentable.com/r/gyu-kaku-flushing,7/22/2017
https://www.opentable.com/r/bareburger-long-island-city-2,1/17/2020
https://www.opentable.com/r/tantra-lounge-astoria,5/22/2021
https://www.opentable.com/r/lunera-modern-mexican-astoria,8/25/2017
https://www.opentable.com/r/kalamaki-gr-flushing,5/18/2017
https://www.opentable.com/r/bareburger-long-island-city,1/18/2020
https://www.opentable.com/r/bierocracy-long-island-city,7/29/2017
https://www.opentable.com/r/jacksons-eatery-long-island-city,1/14/2017
https://www.opentable.com/r/red-lobster-elmhurst,2/3/2019
https://www.opentable.com/r/kurry-qulture-astoria,10/27/2016
https://www.opentable.com/r/nicks-bistro-forest-hills,11/5/2016
https://www.opentable.com/r/the-dog-and-duck-sunnyside,
https://www.opentable.com/r/via-trenta-osteria-and-wine-bar-astoria,12/31/2017
https://www.opentable.com/greenhouse-cafe,9/19/2015
https://www.opentable.com/r/the-simpson-restaurant-and-bar-brooklyn,3/9/2021
https://www.opentable.com/r/palomas-bk-brooklyn,3/27/2021
https://www.opentable.com/atlas-steakhouse,9/4/2015
https://www.opentable.com/r/zamaan-bay-ridge-brooklyn,2/12/2021
https://www.opentable.com/r/la-tombola-brooklyn,5/14/2021
https://www.opentable.com/r/empanada-loca-brooklyn,5/29/2021
https://www.opentable.com/r/the-rusty-face-brooklyn,4/20/2021
https://www.opentable.com/r/the-grotto-authentic-caribbean-cuisine-brooklyn,
https://www.opentable.com/r/champs-diner-brooklyn,5/16/2021
https://www.opentable.com/r/ponte-vecchio-brooklyn,5/22/2021
https://www.opentable.com/r/ecb-ridgewood,5/25/2021
https://www.opentable.com/r/that-bar-brooklyn,
https://www.opentable.com/r/atithi-indian-cuisine-brooklyn,6/25/2021
https://www.opentable.com/r/patrick-steakhouse-brooklyn,7/16/2021
https://www.opentable.com/r/belli-osteria-brooklyn,1/23/2019
https://www.opentable.com/r/piccoli-trattoria-brooklyn,2/12/2019
https://www.opentable.com/r/bakar-brooklyn-2,2/14/2021
https://www.opentable.com/r/savannah-cafe-brooklyn,3/20/2021
https://www.opentable.com/r/pulia-restaurant-brooklyn,2/14/2021
https://www.opentable.com/shelter-pizza,4/5/2014
https://www.opentable.com/r/charm-bar-restaurant-brooklyn,11/13/2020
https://www.opentable.com/r/midici-neapolitan-pizza-brooklyn,11/22/2020
https://www.opentable.com/r/polygon-bk-latin-pizza-and-latin-cuisine-brooklyn,10/8/2020
https://www.opentable.com/r/sea-wolf-waterfront-brooklyn,10/2/2020
https://www.opentable.com/r/gold-room-brooklyn,11/20/2020
https://www.opentable.com/r/savelli-restaurant-and-bar-brooklyn,2/20/2021
https://www.opentable.com/r/brooklyn-winery-brooklyn,7/24/2020
https://www.opentable.com/r/brookvin-brooklyn,6/22/2020
https://www.opentable.com/r/rangoon-brooklyn,8/19/2020
https://www.opentable.com/r/hummus-market-brooklyn,8/12/2020
https://www.opentable.com/r/east-hae-brooklyn,7/20/2020
https://www.opentable.com/r/teraza-restaurant-lounge-brooklyn,2/14/2020
https://www.opentable.com/r/czen-brooklyn,2/8/2020
https://www.opentable.com/r/cafe-le-mistral-brooklyn,12/13/2019
https://www.opentable.com/r/mama-capri-brooklyn,10/31/2019
https://www.opentable.com/r/fabianes-brooklyn,8/26/2019
https://www.opentable.com/r/suite-704-brooklyn,12/31/2018
https://www.opentable.com/r/tambour-brooklyn,11/2/2018
https://www.opentable.com/r/avere-brooklyn,11/6/2018
https://www.opentable.com/r/union-pizza-works-brooklyn,9/22/2018
https://www.opentable.com/r/pizza-secret-brooklyn,7/25/2018
https://www.opentable.com/r/terre-pasta-natural-wine-brooklyn,3/16/2018
https://www.opentable.com/r/archway-cafe-brooklyn,11/19/2017
https://www.opentable.com/r/alta-calidad-brooklyn,12/27/2017
https://www.opentable.com/r/beso-staten-island,6/19/2021
https://www.opentable.com/r/cecconis-dumbo-brooklyn,6/13/2017
https://www.opentable.com/r/indian-table-brooklyn,6/18/2017
https://www.opentable.com/r/faun-brooklyn,11/20/2019
https://www.opentable.com/r/il-colosseo-restaurant-and-pizzeria-brooklyn,5/16/2021
https://www.opentable.com/r/one-stop-brooklyn,3/14/2021
https://www.opentable.com/r/fragole-brooklyn,4/7/2018
https://www.opentable.com/r/buffalo-wild-wings-atlantic-terminal-brooklyn,2/17/2017
https://www.opentable.com/r/westville-dumbo-brooklyn,1/26/2017
https://www.opentable.com/r/bella-gioia-brooklyn,1/21/2017
https://www.opentable.com/r/leuca-brooklyn,11/4/2016
https://www.opentable.com/r/doc-wine-bar-brooklyn,12/7/2016
https://www.opentable.com/r/cheeseboat-brooklyn,9/7/2016
https://www.opentable.com/r/the-meatball-shop-williamsburg-brooklyn,4/26/2019
https://www.opentable.com/r/luzzos-bk-brooklyn,3/17/2017
https://www.opentable.com/r/la-locanda-brooklyn,2/14/2020
https://www.opentable.com/r/il-porto-ristorante-brooklyn,5/8/2016
https://www.opentable.com/amarachi,1/15/2016
https://www.opentable.com/mexico-2000-restaurant,1/9/2016
https://www.opentable.com/motorino,9/11/2015
https://www.opentable.com/lantagoniste,3/14/2015
https://www.opentable.com/glasserie,8/30/2014
https://www.opentable.com/bijans-brooklyn,8/29/2014
https://www.opentable.com/la-nonna-ristorante-and-bar,4/11/2014
https://www.opentable.com/shalom-japan,8/1/2013
https://www.opentable.com/fabbrica-brooklyn,10/12/2012
https://www.opentable.com/r/fonda-brooklyn,12/16/2011
https://www.opentable.com/r/soco-brooklyn,7/8/2011
https://www.opentable.com/benchmark-restaurant,8/22/2010
https://www.opentable.com/marco-polo-ristorante,1/15/2010
https://www.opentable.com/bacchus-brooklyn,5/11/2008
https://www.opentable.com/r/baci-abbracci-brooklyn,5/10/2008
https://www.opentable.com/r/simply-greek-brooklyn,
https://www.opentable.com/r/hills-place-brooklyn,
https://www.opentable.com/r/palenque-home-made-colombian-food-brooklyn,5/15/2021
https://www.opentable.com/r/parklife-brooklyn,3/27/2021
https://www.opentable.com/r/mera-restaurant-brooklyn,2/12/2021
https://www.opentable.com/r/republic-bar-and-lounge-brooklyn,
https://www.opentable.com/r/mika-brooklyn,4/10/2021
https://www.opentable.com/r/van-brunt-stillhouse-brooklyn,4/4/2021
https://www.opentable.com/r/triangle-grill-brooklyn,
https://www.opentable.com/r/tinys-cantina-brooklyn,5/5/2021
https://www.opentable.com/r/chinese-grill-master-brooklyn-brooklyn,
https://www.opentable.com/r/revolucion-taco-stuyvesant-heights-brooklyn,
https://www.opentable.com/r/revolucion-taco-bed-stuy-brooklyn,
https://www.opentable.com/r/revolucion-taco-boerum-hill-brooklyn,
https://www.opentable.com/r/revolucion-taco-williamsburg-brooklyn,
https://www.opentable.com/r/revolucion-taco-park-slope-brooklyn,3/12/2021
https://www.opentable.com/r/bk-lobster-clinton-hill-brooklyn,11/5/2020
https://www.opentable.com/r/osteria-brooklyn,11/6/2020
https://www.opentable.com/r/end-zone-sports-bar-and-lounge-brooklyn,
https://www.opentable.com/r/brooklyn-high-low-brooklyn,10/24/2020
https://www.opentable.com/r/elite-williamsburg-brooklyn,7/2/2020
https://www.opentable.com/r/aura-cocina-brooklyn,7/16/2020
https://www.opentable.com/r/pomp-and-circumstance-brooklyn,
https://www.opentable.com/r/sallys-southern-staten-island,
https://www.opentable.com/r/sakana-sushi-and-hibachi-steakhouse-staten-island,9/13/2020
https://www.opentable.com/r/pastavino-staten-island,11/8/2019
https://www.opentable.com/r/grand-sahara-mediterranean-grill-staten-island,2/1/2020
https://www.opentable.com/r/the-richmond-staten-island,7/26/2019
https://www.opentable.com/r/sofias-taqueria-staten-island,1/7/2019
https://www.opentable.com/r/taverna-on-the-bay-staten-island,12/31/2019
https://www.opentable.com/r/richmond-republic-staten-island,9/15/2018
https://www.opentable.com/r/corner-house-bbq-staten-island,4/20/2018
https://www.opentable.com/r/violettes-cellar-staten-island,11/6/2017
https://www.opentable.com/r/lilyas-restaurant-and-grill-cafe-gourmand-staten-island,2/14/2021
https://www.opentable.com/r/bayou-staten-island,5/28/2021
https://www.opentable.com/r/incas-grill-peruvian-cuisine-staten-island-2,11/8/2016
https://www.opentable.com/bocelli-ristorante,1/29/2016
https://www.opentable.com/the-stone-house-at-clove-lakes-ny,11/23/2014
https://www.opentable.com/r/taste-of-india-ii-staten-island,8/10/2013
https://www.opentable.com/lorenzos-restaurant-bar-and-caberet-hilton-garden-inn-si,5/6/2012
https://www.opentable.com/angelinas-ristorante-staten-island,4/7/2011
https://www.opentable.com/r/navy-pier-prime-staten-island,10/3/2020
https://www.opentable.com/r/mimmos-brick-oven-pizza-staten-island,
https://www.opentable.com/r/ohenrys-publick-house-staten-island,9/11/2020
https://www.opentable.com/r/tito-banditos-pine-hill,2/13/2020
https://www.opentable.com/r/flour-and-oak-staten-island,12/31/2019
https://www.opentable.com/r/mountain-fusion-inc-staten-island,2/11/2020
https://www.opentable.com/r/marmar-restaurant-staten-island,5/18/2019
https://www.opentable.com/r/panini-grill-staten-island,3/9/2019
https://www.opentable.com/r/philam-kusina-staten-island,11/3/2017
https://www.opentable.com/r/vinum-wine-bar-and-restauarant-staten-island,10/18/2017
https://www.opentable.com/r/bin-5-staten-island,12/13/2018
https://www.opentable.com/r/maizal-restaurant-staten-island,9/16/2017
https://www.opentable.com/r/aunt-butchies-of-brooklyn-staten-island,11/2/2018
https://www.opentable.com/r/michaels-martinis-and-meatballs-staten-island,1/16/2015
https://www.opentable.com/r/brunos-bakery-and-restaurant-staten-island,3/14/2014
https://www.opentable.com/south-fin-grill,11/19/2005
